"","id","ic50_np","mse_np","auc_np","ic50_mf","mse_mf","auc_mf","ic50_sf","mse_sf","auc_sf","ic50_npb","mse_npb","auc_npb"
"141","doxorubicin_P2_T1_4",2.41565618556725,97.6325593364137,599.233920735889,2.8391520378595,100.11699679508,599.023084569433,5.88095314052404,106.268139412105,594.921296768037,2.37551115396116,6056.98790813236,658.046470798689
"142","doxorubicin_P2_T1_5",1.39066926801839,42.1422482345003,431.453488347726,1.487203943652,46.5353357712174,429.378029496916,1.48037136339851,55.0321372688893,430.858353695595,2.26257348357693,5019.48507201582,500.990020226347
"143","doxorubicin_P2_T2_1",6.33995879058069,50.7023838693989,1181.84593214452,6.44169170177272,63.1385836046536,1176.82683661315,22.4253420846174,85.2892251016154,1170.80655787886,3.92699022414444,7979.55331960837,1188.07453728859
"144","doxorubicin_P2_T2_2",1.01393066639589,92.8711059889817,889.442252936647,1.0397558220245,96.1254217185357,885.322416437471,1.71781684754653,128.956029371508,878.284439524969,0.443802857351433,5826.50380370031,893.884812590348
"145","doxorubicin_P2_T2_3",6.53194853750647,73.4553520413762,916.988840171859,6.79428114525913,83.5930580457974,912.766939818023,90.8297413024072,124.044486107416,912.140709335142,1.0474560871891,7827.6367082262,938.221104700738
"146","doxorubicin_P2_T2_4",6.05267262051252,27.8139565783013,1091.33250091018,5.80731813582199,34.7326899939591,1088.41815689222,62.6715077673089,43.2772200012292,1095.30778700794,4.72103803796949,8242.23075457044,1108.63085265507
"147","doxorubicin_P2_T2_5",7.13648725912616,56.4822913795287,1197.85144766414,7.37527508079616,67.1669030493283,1193.72239254799,25.8951865541549,78.3393550349344,1196.90097412381,7.36362779629505,8945.54741665628,1200.71764894564
"148","doxorubicin_P2_T4_1",10.6679316751759,154.335692215899,1415.56808669915,10.7248125567564,185.037892834377,1379.19005673261,11.4355788801951,208.332666976097,1392.54585578314,3.72365857581647,8932.13423358922,1377.10801999939
"149","doxorubicin_P2_T4_2",1.37729625121144,55.0738093814128,453.197277815148,1.4581798590946,58.2892271705353,452.378435395421,1.54818515222839,68.3498534047975,447.27857285615,1.19301161313611,4042.84409640305,504.197271886836
"150","doxorubicin_P2_T4_3",2.85220329570537,36.0625896092609,616.163391513272,3.08726564142447,45.4107821945349,613.298555028004,73.1523015813637,67.1674844839321,624.77552803354,1.30172494907331,5261.23114396143,650.923270674765
"151","doxorubicin_P2_T5_1",5.67009435959719,73.5446486511114,834.982499137134,5.81541843108034,79.0817119930642,833.900855028219,84.2377272987369,92.24534513766,841.352245919567,3.63363898381145,6709.4878965411,872.941532703372
"152","doxorubicin_P2_T5_2",0.675203492294585,53.1745510184861,442.999132507453,0.694944837999438,53.9900352837911,441.610165118636,1.59852323836051,95.2923523342319,437.365389551978,0.763439643959468,3089.51858925658,500.985409083645
"153","doxorubicin_P2_T5_4",11.8966916093002,92.7159927374316,1886.71424682948,13.0645087722755,111.497389454735,1861.48611344033,14.9168128472927,112.493871106112,1858.39172235038,0.705490977877036,10403.9040921346,1817.94387307529
"154","doxorubicin_P2_T5_5",9.26600260775687,143.269421019465,1533.55562080161,10.3581601072474,168.845504554046,1526.6822299264,31.0238564682859,195.454338998132,1520.05045376675,1.17475085910684,8993.78765533256,1544.95982597486
"155","doxorubicin_P3_T1_1",4.88876019985536,30.8068803344037,1011.94613298014,5.09996846290248,38.2152574811837,1017.29120138717,5.10038335784385,45.2819787487025,1017.61137233665,4.97850228887476,7553.7196356826,1033.71205728006
"156","doxorubicin_P3_T1_2",4.37180575973943,61.3873897470276,866.889825701976,4.45146218459559,68.1608513645398,864.666921867336,4.40303404817409,74.8833553592505,859.161901495597,4.83014683720726,7806.53066691391,896.1698736254
"157","doxorubicin_P3_T1_3",5.96470786899412,36.8080686299157,1096.5519276624,6.25399725715711,62.3174670726599,1088.44941051763,6.85193948566506,69.5742910957594,1082.98100802828,5.02288895464206,8789.91859485858,1093.85712305137
"158","doxorubicin_P3_T1_4",4.32966743767415,49.5475010441461,939.844167585232,4.64230819125856,70.0115054746173,930.27462154082,4.77342918706608,76.5244217392235,920.374992836003,4.8793431476379,8221.18190533436,955.220928631848
"159","doxorubicin_P3_T1_5",5.22319369900969,26.9481255222791,1154.25324443728,5.48961358344113,33.9801534447503,1149.96584047882,5.52426638761624,36.0612918393608,1142.65571583353,5.09190017412115,8152.61476601535,1153.47444523731
"160","doxorubicin_P3_T2_1",2.49559083499137,24.4916484923915,1001.95355175321,3.00357992224293,26.5110111503697,1001.66528557022,4.1041707742517,30.5593977789459,996.334569673105,3.94675287793835,6943.57343591806,1026.71037092264
